record_ID,units_sold
218409,24.0
218410,19.0
218411,7.0
218412,16.0
218417,56.0
218418,45.0
218421,33.0
218422,30.0
218420,29.0
218425,38.0
218426,17.0
218427,4.0
218429,20.0
218431,75.0
218432,11.0
218437,32.0
218438,16.0
218433,25.0
218434,17.0
218435,15.0
218436,25.0
218441,10.0
218443,11.0
218445,48.0
218446,61.0
218450,19.0
218451,25.0
218452,40.0
218456,159.0
218457,25.0
218462,60.0
218463,27.0
218447,30.0
218455,31.0
218458,36.0
218460,13.0
218461,30.0
218465,12.0
218466,16.0
218448,20.0
218453,14.0
218469,23.0
218474,47.0
218475,20.0
218479,89.0
218480,11.0
218483,25.0
218478,15.0
218481,24.0
218482,15.0
218487,5.0
218476,16.0
218477,26.0
218488,44.0
218489,16.0
218491,8.0
218492,23.0
218493,17.0
218496,146.0
218497,22.0
218502,42.0
218503,35.0
218490,6.0
218495,9.0
218498,31.0
218499,21.0
218506,16.0
218494,9.0
218508,38.0
218509,29.0
218512,22.0
218513,28.0
218514,35.0
218518,149.0
218519,23.0
218524,31.0
218525,47.0
218517,14.0
218520,45.0
218521,26.0
218522,18.0
218523,38.0
218527,10.0
218528,14.0
218529,14.0
218515,12.0
218516,10.0
218530,133.0
218531,106.0
218534,71.0
218535,111.0
218536,101.0
218540,370.0
218541,66.0
218546,55.0
218532,42.0
218539,16.0
218542,57.0
218545,47.0
218550,28.0
218554,45.0
218555,35.0
218558,6.0
218559,28.0
218560,25.0
218563,107.0
218564,12.0
218569,25.0
218556,9.0
218565,37.0
218566,22.0
218567,19.0
218568,30.0
218573,16.0
218575,24.0
218576,25.0
218579,37.0
218580,62.0
218581,29.0
218584,224.0
218585,38.0
218589,72.0
218590,66.0
218586,30.0
218588,20.0
218593,19.0
218578,19.0
218596,47.0
218597,123.0
218600,25.0
218601,55.0
218602,43.0
218606,164.0
218607,35.0
218612,26.0
218613,28.0
218598,23.0
218605,22.0
218608,52.0
218609,20.0
218611,34.0
218615,22.0
218616,19.0
218603,21.0
218604,25.0
218614,13.0
218618,48.0
218619,44.0
218622,29.0
218623,30.0
218624,52.0
218626,114.0
218627,25.0
218628,32.0
218631,24.0
218635,17.0
218638,79.0
218639,84.0
218642,40.0
218643,55.0
218644,66.0
218648,182.0
218649,50.0
218652,53.0
218653,23.0
218640,17.0
218650,55.0
218651,43.0
218656,26.0
218658,130.0
218659,87.0
218663,99.0
218664,129.0
218665,117.0
218667,485.0
218668,60.0
218674,95.0
218675,111.0
218660,57.0
218669,73.0
218670,33.0
218671,21.0
218673,42.0
218677,23.0
218678,48.0
218680,26.0
218676,23.0
218679,56.0
218683,141.0
218684,123.0
218688,150.0
218689,148.0
218690,119.0
218694,373.0
218695,62.0
218701,89.0
218702,31.0
218685,57.0
218696,92.0
218697,14.0
218698,12.0
218700,48.0
218704,26.0
218705,30.0
218707,16.0
218686,33.0
218703,11.0
218711,23.0
218712,15.0
218715,10.0
218716,43.0
218717,33.0
218720,216.0
218721,43.0
218726,47.0
218713,6.0
218722,36.0
218723,12.0
218724,34.0
218729,20.0
218714,25.0
218731,47.0
218732,42.0
218734,10.0
218735,25.0
218736,21.0
218739,58.0
218740,18.0
218745,38.0
218746,28.0
218741,9.0
218744,22.0
218748,6.0
218749,8.0
218750,16.0
218753,9.0
218755,34.0
218759,22.0
218757,19.0
218763,87.0
218764,58.0
218766,49.0
218767,76.0
218768,57.0
218772,277.0
218773,47.0
218778,60.0
218765,34.0
218774,45.0
218775,24.0
218776,11.0
218777,31.0
218781,20.0
218782,35.0
218780,17.0
218785,59.0
218786,24.0
218789,38.0
218790,54.0
218793,105.0
218794,25.0
218799,22.0
218800,13.0
218795,59.0
218798,20.0
218803,17.0
218806,102.0
218807,67.0
218810,58.0
218811,108.0
218812,87.0
218815,288.0
218816,51.0
218821,41.0
218822,29.0
218808,31.0
218817,68.0
218818,10.0
218820,28.0
218824,16.0
218825,35.0
218827,17.0
218828,17.0
218833,12.0
218834,19.0
218837,176.0
218838,12.0
218844,31.0
218836,8.0
218839,28.0
218840,7.0
218842,17.0
218846,11.0
218849,53.0
218850,26.0
218852,25.0
218853,17.0
218855,129.0
218856,20.0
218861,31.0
218862,27.0
218857,35.0
218858,18.0
218859,18.0
218860,35.0
218864,9.0
218865,13.0
218867,7.0
218868,18.0
218869,16.0
218873,18.0
218874,27.0
218875,20.0
218879,84.0
218880,25.0
218885,30.0
218886,24.0
218878,8.0
218881,29.0
218884,21.0
218876,12.0
218877,8.0
218889,88.0
218890,51.0
218894,149.0
218895,240.0
218896,129.0
218900,322.0
218901,95.0
218908,102.0
218909,31.0
218891,38.0
218899,7.0
218902,128.0
218903,36.0
218904,25.0
218907,48.0
218911,32.0
218912,38.0
218914,30.0
218892,78.0
218898,7.0
218913,49.0
218915,30.0
218893,71.0
218917,39.0
218918,42.0
218921,56.0
218922,61.0
218923,56.0
218927,74.0
218928,47.0
218931,34.0
218932,16.0
218919,11.0
218929,76.0
218930,37.0
218934,34.0
218935,21.0
218924,15.0
218936,43.0
218937,40.0
218939,46.0
218940,58.0
218941,62.0
218945,66.0
218946,64.0
218949,66.0
218938,28.0
218947,71.0
218948,42.0
218953,24.0
218954,2.0
218956,104.0
218957,134.0
218961,151.0
218962,197.0
218963,122.0
218967,425.0
218968,83.0
218975,107.0
218976,83.0
218958,56.0
218969,104.0
218970,29.0
218974,45.0
218978,30.0
218979,43.0
218980,25.0
218964,11.0
218983,63.0
218984,63.0
218986,23.0
218987,48.0
218988,53.0
218992,150.0
218993,35.0
218999,66.0
219000,62.0
218985,8.0
218991,14.0
218994,40.0
218995,38.0
218996,25.0
218998,70.0
219002,22.0
219003,38.0
218989,11.0
218990,15.0
219004,29.0
219006,18.0
219010,25.0
219011,27.0
219014,147.0
219015,31.0
219019,57.0
219020,38.0
219016,22.0
219017,9.0
219018,50.0
219023,16.0
219012,23.0
219013,11.0
219025,51.0
219026,75.0
219028,19.0
219029,23.0
219030,23.0
219034,62.0
219035,22.0
219039,23.0
219040,28.0
219036,19.0
219038,16.0
219032,18.0
219043,49.0
219044,48.0
219047,23.0
219048,40.0
219049,58.0
219053,182.0
219054,30.0
219059,30.0
219060,33.0
219045,10.0
219052,19.0
219055,27.0
219056,17.0
219057,14.0
219058,26.0
219062,9.0
219063,12.0
219050,17.0
219051,19.0
219065,92.0
219066,72.0
219068,59.0
219069,78.0
219070,104.0
219073,285.0
219074,34.0
219079,41.0
219067,35.0
219072,13.0
219075,55.0
219076,17.0
219077,15.0
219078,43.0
219082,20.0
219083,35.0
219089,59.0
219090,43.0
219092,73.0
219093,37.0
219094,84.0
219098,218.0
219099,43.0
219102,28.0
219091,14.0
219100,51.0
219101,44.0
219105,17.0
219106,3.0
219107,35.0
219108,29.0
219110,48.0
219111,90.0
219112,35.0
219116,128.0
219117,62.0
219120,102.0
219121,72.0
219109,8.0
219118,84.0
219119,32.0
219123,32.0
219124,33.0
219149,92.0
219150,67.0
219154,123.0
219155,137.0
219156,108.0
219159,496.0
219160,61.0
219166,77.0
219167,40.0
219151,39.0
219161,80.0
219162,14.0
219163,11.0
219165,55.0
219169,20.0
219170,36.0
219172,7.0
219175,18.0
219176,54.0
219179,16.0
219180,40.0
219181,27.0
219185,154.0
219186,22.0
219191,33.0
219192,34.0
219177,24.0
219187,49.0
219188,16.0
219189,14.0
219190,30.0
219195,12.0
219196,6.0
219197,12.0
217768,52.0
217772,16.0
217773,46.0
217774,54.0
217778,108.0
217779,47.0
217785,74.0
217786,39.0
217769,36.0
217780,92.0
217781,32.0
217782,33.0
217784,63.0
217788,13.0
217789,20.0
217791,16.0
217775,6.0
217787,11.0
217792,24.0
217793,21.0
218030,4.0
218038,32.0
218112,10.0
218114,10.0
218115,16.0
218119,84.0
218120,26.0
218123,61.0
218124,41.0
218121,22.0
218122,24.0
218117,20.0
218190,49.0
218194,27.0
218195,76.0
218196,41.0
218200,152.0
218201,49.0
218208,39.0
218209,23.0
218191,31.0
218202,134.0
218203,13.0
218204,16.0
218207,47.0
218211,21.0
218212,24.0
218197,10.0
218198,9.0
218193,28.0
219127,43.0
219129,4.0
219130,19.0
219131,27.0
219135,154.0
219136,24.0
219141,50.0
219142,28.0
219137,49.0
219138,21.0
219139,19.0
219140,41.0
219144,13.0
219145,18.0
219147,9.0
219132,2.0
219143,4.0
217796,15.0
217797,44.0
217798,22.0
217801,92.0
217802,17.0
217805,20.0
217800,23.0
217803,16.0
217804,15.0
217808,17.0
217814,17.0
217815,38.0
217816,17.0
217819,44.0
217820,16.0
217825,15.0
217821,14.0
217824,16.0
217828,4.0
217813,17.0
217817,9.0
218175,20.0
218180,56.0
218184,49.0
218185,28.0
218183,14.0
218188,10.0
219198,10.0
219199,16.0
219200,33.0
219201,30.0
219202,29.0
219206,25.0
219207,58.0
219210,14.0
219211,22.0
219214,106.0
219215,76.0
219218,80.0
219219,94.0
219220,153.0
219224,125.0
219225,173.0
219230,57.0
219231,48.0
219216,58.0
219223,14.0
219226,105.0
219227,13.0
219228,8.0
219229,48.0
219233,23.0
219234,50.0
219235,23.0
219238,63.0
219239,58.0
219243,12.0
219244,61.0
219245,41.0
219249,70.0
219250,87.0
219255,44.0
219256,36.0
219240,13.0
219248,15.0
219251,60.0
219252,17.0
219253,11.0
219254,40.0
219258,34.0
219259,33.0
219261,6.0
219241,21.0
219246,13.0
219247,15.0
219257,21.0
219262,3.0
219263,23.0
219264,29.0
219265,35.0
219268,32.0
219269,42.0
219273,92.0
219274,71.0
219280,45.0
219281,38.0
219275,39.0
219276,17.0
219277,21.0
219279,37.0
219283,18.0
219284,30.0
219286,4.0
219270,14.0
219271,16.0
219287,2.0
219288,11.0
219289,187.0
219290,167.0
219294,97.0
219295,125.0
219296,278.0
219300,109.0
219301,372.0
219307,91.0
219308,56.0
219291,56.0
219302,229.0
219303,41.0
219304,24.0
219306,67.0
219310,48.0
219311,117.0
219313,56.0
219292,37.0
219309,23.0
219312,14.0
219315,9.0
219316,68.0
219317,69.0
219319,46.0
219320,59.0
219321,76.0
219325,53.0
219326,103.0
219331,33.0
219324,20.0
219327,97.0
219328,19.0
219329,13.0
219330,32.0
219334,24.0
219335,38.0
219339,124.0
219340,87.0
219344,93.0
219345,109.0
219346,135.0
219348,88.0
219349,170.0
219355,70.0
219341,72.0
219350,123.0
219351,26.0
219352,11.0
219354,49.0
219358,45.0
219359,64.0
219361,34.0
219342,17.0
219357,44.0
219364,45.0
219368,13.0
219369,16.0
219370,36.0
219374,85.0
219375,82.0
219381,55.0
219382,32.0
219373,13.0
219376,44.0
219377,18.0
219378,18.0
219380,41.0
219384,29.0
219385,29.0
219371,16.0
219372,19.0
219383,25.0
219386,28.0
219387,14.0
219389,5.0
219390,17.0
219391,33.0
219395,64.0
219396,66.0
219400,32.0
219401,20.0
219397,23.0
219398,15.0
219404,30.0
219392,11.0
219467,89.0
219468,65.0
219471,55.0
219472,71.0
219473,118.0
219476,66.0
219477,234.0
219482,24.0
219483,132.0
219469,32.0
219478,65.0
219479,14.0
219481,40.0
219485,48.0
219486,54.0
219487,9.0
219484,30.0
219489,55.0
219490,67.0
219493,44.0
219494,52.0
219495,52.0
219499,27.0
219500,194.0
219503,64.0
219504,40.0
219491,14.0
219501,48.0
219502,21.0
219507,43.0
219505,47.0
219508,25.0
219509,15.0
219512,11.0
219513,21.0
219517,78.0
219518,65.0
219523,45.0
219524,30.0
219519,75.0
219520,18.0
219521,11.0
219522,36.0
219526,11.0
219527,25.0
219530,33.0
219531,83.0
219534,23.0
219535,38.0
219536,43.0
219540,72.0
219541,95.0
219547,65.0
219548,46.0
219532,16.0
219539,17.0
219542,103.0
219543,22.0
219544,18.0
219546,55.0
219550,47.0
219551,47.0
219537,16.0
219538,23.0
219549,40.0
219552,17.0
219554,9.0
219555,9.0
219559,12.0
219560,24.0
219564,43.0
219565,31.0
219568,15.0
219569,15.0
219566,11.0
219572,22.0
219573,126.0
219574,81.0
219577,66.0
219578,60.0
219579,112.0
219583,126.0
219584,132.0
219589,90.0
219590,48.0
219575,73.0
219585,89.0
219586,22.0
219587,13.0
219588,36.0
219592,20.0
219593,58.0
219595,19.0
219591,19.0
219599,138.0
219600,99.0
219604,70.0
219605,81.0
219606,112.0
219610,80.0
219611,200.0
219616,40.0
219617,22.0
219601,58.0
219612,87.0
219615,40.0
219619,36.0
219620,51.0
219607,21.0
219621,16.0
219623,49.0
219624,42.0
219627,13.0
219628,34.0
219629,55.0
219633,111.0
219634,85.0
219639,58.0
219640,37.0
219625,26.0
219632,20.0
219635,69.0
219636,29.0
219637,27.0
219638,55.0
219642,34.0
219643,34.0
219645,10.0
219630,18.0
219631,11.0
219641,15.0
219647,18.0
219644,20.0
219648,33.0
219649,16.0
219651,5.0
219652,30.0
219653,27.0
219657,45.0
219658,37.0
219661,44.0
219662,19.0
219656,20.0
219659,26.0
219660,25.0
219664,18.0
219665,19.0
219654,20.0
219678,55.0
219679,38.0
219682,39.0
219683,42.0
219684,58.0
219686,50.0
219687,99.0
219692,29.0
219693,15.0
219680,21.0
219688,41.0
219689,10.0
219691,21.0
219696,35.0
219698,4.0
219699,66.0
219700,39.0
219701,5.0
219702,20.0
219703,36.0
219705,63.0
219706,64.0
219711,44.0
219712,27.0
219704,11.0
219707,53.0
219708,14.0
219709,19.0
219710,45.0
219714,22.0
219715,23.0
219713,12.0
219718,10.0
219719,16.0
219720,134.0
219721,130.0
219725,75.0
219726,98.0
219727,115.0
219731,143.0
219732,213.0
219739,54.0
219740,61.0
219722,79.0
219730,15.0
219733,130.0
219734,23.0
219738,42.0
219742,30.0
219743,75.0
219745,22.0
219746,7.0
219766,67.0
219767,77.0
219770,60.0
219771,59.0
219772,93.0
219776,47.0
219777,124.0
219781,33.0
219768,44.0
219778,61.0
219780,28.0
219785,47.0
219786,7.0
219783,31.0
219788,102.0
219789,68.0
219791,42.0
219792,59.0
219793,100.0
219795,55.0
219796,144.0
219801,44.0
219802,31.0
219790,33.0
219797,70.0
219798,18.0
219799,22.0
219800,40.0
219804,34.0
219805,48.0
219807,19.0
219806,2.0
219851,22.0
219854,16.0
219855,40.0
219856,32.0
219860,31.0
219861,89.0
219866,27.0
219867,21.0
219853,14.0
219859,26.0
219862,29.0
219864,9.0
219865,27.0
219858,18.0
219870,130.0
219871,145.0
219875,73.0
219876,89.0
219877,124.0
219881,47.0
219882,145.0
219887,49.0
219888,20.0
219872,24.0
219880,20.0
219883,84.0
219884,8.0
219885,3.0
219886,40.0
219890,38.0
219891,43.0
219893,7.0
219896,112.0
219897,17.0
219901,8.0
219902,36.0
219903,27.0
219907,71.0
219908,75.0
219913,54.0
219914,37.0
219898,7.0
219906,9.0
219909,43.0
219910,10.0
219911,11.0
219916,19.0
219917,27.0
219904,9.0
219905,11.0
219915,13.0
219919,93.0
219920,42.0
219922,11.0
219923,31.0
219924,34.0
219928,59.0
219929,88.0
219934,52.0
219935,35.0
219921,13.0
219927,19.0
219930,47.0
219931,13.0
219932,12.0
219933,46.0
219937,27.0
219938,34.0
219940,7.0
219925,15.0
219926,10.0
219941,59.0
219942,22.0
219944,16.0
219945,80.0
219946,26.0
219949,24.0
219950,85.0
219955,19.0
219951,35.0
219954,22.0
219959,13.0
219960,2.0
219961,2.0
219962,15.0
219963,95.0
219964,72.0
219966,20.0
219967,31.0
219968,33.0
219972,34.0
219973,91.0
219978,29.0
219979,22.0
219965,21.0
219971,8.0
219974,39.0
219976,16.0
219977,23.0
219982,33.0
219983,4.0
219969,8.0
219970,7.0
219985,12.0
219986,56.0
219987,38.0
219990,33.0
219991,34.0
219992,75.0
219996,27.0
219997,92.0
220000,20.0
219988,33.0
219995,18.0
219998,31.0
219999,20.0
220005,52.0
220006,32.0
220007,33.0
220008,44.0
220009,49.0
220012,17.0
220013,91.0
220018,19.0
220014,43.0
220017,14.0
220022,12.0
220023,62.0
220024,43.0
220027,39.0
220028,53.0
220029,60.0
220030,58.0
220031,150.0
220036,52.0
220037,23.0
220025,14.0
220032,68.0
220035,24.0
220039,32.0
220040,24.0
220041,5.0
220042,15.0
220045,16.0
220046,17.0
220047,7.0
220048,17.0
220053,50.0
220054,92.0
220057,37.0
220058,38.0
220056,25.0
220061,28.0
220062,21.0
220063,5.0
220065,32.0
220067,47.0
220068,47.0
220073,31.0
220074,15.0
220069,33.0
220070,14.0
220071,12.0
220072,20.0
220077,19.0
220079,9.0
220080,22.0
220081,41.0
220085,20.0
220086,31.0
220087,40.0
220091,61.0
220092,115.0
220097,53.0
220098,27.0
220082,23.0
220090,14.0
220093,36.0
220095,10.0
220096,29.0
220100,21.0
220101,24.0
220083,12.0
220088,27.0
220103,16.0
220108,47.0
220109,20.0
220113,36.0
220114,79.0
220117,24.0
220112,13.0
220115,17.0
220116,15.0
220121,23.0
220110,15.0
220111,15.0
220122,26.0
220123,13.0
220125,9.0
220126,28.0
220127,17.0
220130,57.0
220131,72.0
220135,44.0
220136,40.0
220124,8.0
220129,10.0
220132,39.0
220133,18.0
220139,30.0
220128,9.0
220141,39.0
220142,30.0
220145,21.0
220146,33.0
220147,40.0
220151,40.0
220152,66.0
220157,28.0
220158,26.0
220150,17.0
220153,42.0
220154,17.0
220155,13.0
220156,38.0
220160,17.0
220161,14.0
220162,14.0
220148,9.0
220149,8.0
220163,106.0
220164,106.0
220167,66.0
220168,81.0
220169,126.0
220173,80.0
220174,218.0
220179,33.0
220165,37.0
220172,14.0
220175,79.0
220178,45.0
220183,45.0
220187,42.0
220188,29.0
220191,8.0
220192,38.0
220193,26.0
220196,44.0
220197,82.0
220202,22.0
220189,13.0
220198,38.0
220199,9.0
220200,13.0
220201,28.0
220206,42.0
220208,22.0
220209,19.0
220212,26.0
220213,54.0
220214,32.0
220217,68.0
220218,103.0
220222,58.0
220223,42.0
220219,36.0
220221,21.0
220226,41.0
220211,12.0
220229,42.0
220230,59.0
220233,28.0
220234,58.0
220235,52.0
220239,88.0
220240,114.0
220245,23.0
220246,22.0
220231,10.0
220238,21.0
220241,49.0
220242,19.0
220244,33.0
220248,49.0
220249,44.0
220236,21.0
220237,19.0
220247,42.0
220251,49.0
220252,55.0
220255,30.0
220256,38.0
220257,53.0
220259,34.0
220260,95.0
220261,45.0
220263,23.0
220267,24.0
220270,80.0
220271,66.0
220274,50.0
220275,58.0
220276,78.0
220280,62.0
220281,156.0
220284,50.0
220285,26.0
220272,20.0
220282,56.0
220283,41.0
220288,52.0
220290,133.0
220291,91.0
220295,62.0
220296,67.0
220297,126.0
220299,84.0
220300,249.0
220306,36.0
220307,49.0
220292,50.0
220301,110.0
220302,21.0
220303,17.0
220305,38.0
220309,26.0
220310,69.0
220312,24.0
220308,32.0
220311,4.0
220315,174.0
220316,123.0
220320,80.0
220321,88.0
220322,153.0
220326,46.0
220327,243.0
220333,72.0
220334,37.0
220317,53.0
220328,113.0
220329,13.0
220330,9.0
220332,45.0
220336,42.0
220337,64.0
220339,18.0
220318,13.0
220335,28.0
220343,18.0
220344,17.0
220347,11.0
220348,34.0
220349,33.0
220352,79.0
220353,134.0
220358,52.0
220345,4.0
220354,26.0
220355,14.0
220356,24.0
220361,49.0
220346,8.0
220363,53.0
220364,41.0
220366,9.0
220367,12.0
220368,21.0
220371,43.0
220372,59.0
220377,41.0
220378,29.0
220373,53.0
220376,20.0
220380,9.0
220381,13.0
220382,10.0
220385,8.0
220387,18.0
220391,24.0
220389,28.0
220395,87.0
220396,60.0
220398,41.0
220399,59.0
220400,72.0
220404,84.0
220405,169.0
220410,47.0
220397,31.0
220406,51.0
220407,25.0
220408,13.0
220409,32.0
220413,26.0
220414,43.0
220412,19.0
220417,63.0
220418,25.0
220421,43.0
220422,46.0
220424,33.0
220425,85.0
220430,27.0
220431,12.0
220426,55.0
220429,19.0
220434,26.0
220436,114.0
220437,94.0
220440,45.0
220441,60.0
220442,114.0
220445,47.0
220446,119.0
220451,52.0
220452,22.0
220438,31.0
220447,126.0
220448,12.0
220450,28.0
220454,42.0
220455,53.0
220457,17.0
220458,13.0
220463,12.0
220464,19.0
220468,127.0
220469,38.0
220475,25.0
220467,13.0
220470,37.0
220471,6.0
220473,17.0
220477,18.0
220480,56.0
220481,20.0
220484,17.0
220485,18.0
220487,63.0
220488,80.0
220493,33.0
220494,43.0
220489,38.0
220490,13.0
220491,13.0
220492,35.0
220496,19.0
220497,16.0
220499,7.0
220500,16.0
220501,12.0
220505,22.0
220506,29.0
220507,19.0
220511,31.0
220512,104.0
220517,32.0
220518,22.0
220510,7.0
220513,40.0
220516,22.0
220508,11.0
220509,10.0
220521,89.0
220522,88.0
220526,75.0
220527,128.0
220528,142.0
220532,106.0
220533,191.0
220540,72.0
220541,39.0
220523,32.0
220531,9.0
220534,143.0
220535,37.0
220536,26.0
220539,45.0
220543,61.0
220544,85.0
220546,31.0
220524,41.0
220530,8.0
220545,4.0
220547,27.0
220525,32.0
220549,41.0
220550,31.0
220553,65.0
220554,57.0
220555,79.0
220559,29.0
220560,117.0
220563,22.0
220564,18.0
220551,18.0
220561,56.0
220562,36.0
220566,62.0
220567,38.0
220556,15.0
220568,46.0
220569,44.0
220571,51.0
220572,56.0
220573,74.0
220577,20.0
220578,189.0
220581,36.0
220570,23.0
220579,58.0
220580,41.0
220585,33.0
220586,2.0
220588,112.0
220589,89.0
220593,94.0
220594,123.0
220595,154.0
220599,154.0
220600,167.0
220607,79.0
220608,82.0
220590,68.0
220601,140.0
220602,22.0
220606,46.0
220610,44.0
220611,74.0
220612,26.0
220596,11.0
220615,65.0
220616,67.0
220618,27.0
220619,54.0
220620,62.0
220624,101.0
220625,81.0
220631,73.0
220632,70.0
220617,15.0
220623,19.0
220626,67.0
220627,13.0
220628,19.0
220630,62.0
220634,42.0
220635,83.0
220621,15.0
220622,17.0
220636,4.0
220638,25.0
220642,26.0
220643,25.0
220646,63.0
220647,92.0
220651,56.0
220652,41.0
220648,21.0
220649,11.0
220650,22.0
220655,29.0
220644,8.0
220645,8.0
220657,71.0
220658,48.0
220660,17.0
220661,26.0
220662,26.0
220666,31.0
220667,109.0
220671,25.0
220672,27.0
220668,27.0
220670,20.0
220664,17.0
220675,30.0
220676,42.0
220679,31.0
220680,45.0
220681,53.0
220685,68.0
220686,88.0
220691,36.0
220692,32.0
220677,6.0
220684,21.0
220687,44.0
220688,16.0
220689,15.0
220690,33.0
220694,18.0
220695,24.0
220682,17.0
220683,17.0
220697,116.0
220698,93.0
220700,60.0
220701,74.0
220702,124.0
220705,99.0
220706,161.0
220711,37.0
220699,34.0
220704,12.0
220707,87.0
220708,17.0
220709,18.0
220710,42.0
220714,33.0
220715,63.0
220721,44.0
220722,52.0
220724,56.0
220725,44.0
220726,105.0
220730,53.0
220731,103.0
220734,9.0
220723,14.0
220732,102.0
220733,43.0
220737,29.0
220738,4.0
220739,42.0
220740,33.0
220742,44.0
220743,70.0
220744,39.0
220748,59.0
220749,144.0
220752,168.0
220753,46.0
220741,13.0
220750,95.0
220751,31.0
220755,70.0
220756,64.0
220781,94.0
220782,98.0
220786,75.0
220787,83.0
220788,121.0
220791,101.0
220792,274.0
220798,63.0
220799,35.0
220783,44.0
220793,96.0
220794,15.0
220795,11.0
220797,54.0
220801,41.0
220802,69.0
220804,8.0
220807,20.0
220808,37.0
220811,24.0
220812,38.0
220813,33.0
220816,60.0
220817,86.0
220822,39.0
220823,30.0
220809,10.0
220818,55.0
220819,16.0
220820,14.0
220821,30.0
220826,32.0
220827,9.0
220828,12.0
219406,34.0
219410,22.0
219411,43.0
219412,55.0
219416,110.0
219417,98.0
219423,63.0
219424,43.0
219407,18.0
219418,76.0
219419,25.0
219420,25.0
219422,62.0
219426,20.0
219427,26.0
219429,15.0
219413,8.0
219425,11.0
219430,18.0
219431,19.0
219666,3.0
219674,23.0
219748,12.0
219750,12.0
219751,23.0
219755,47.0
219756,71.0
219759,65.0
219760,41.0
219757,25.0
219758,24.0
219753,16.0
219825,43.0
219829,33.0
219830,86.0
219831,50.0
219835,80.0
219836,96.0
219843,41.0
219844,25.0
219826,29.0
219837,116.0
219838,13.0
219839,16.0
219842,45.0
219846,36.0
219847,41.0
219832,10.0
219833,13.0
219828,10.0
220759,27.0
220761,13.0
220762,19.0
220763,28.0
220767,63.0
220768,113.0
220773,71.0
220774,30.0
220769,56.0
220770,20.0
220771,19.0
220772,40.0
220776,29.0
220777,35.0
220779,9.0
220764,3.0
220775,9.0
219434,18.0
219435,45.0
219436,24.0
219439,40.0
219440,54.0
219443,22.0
219438,12.0
219441,36.0
219442,17.0
219446,25.0
219452,23.0
219453,38.0
219454,22.0
219457,42.0
219458,64.0
219463,16.0
219459,30.0
219462,16.0
219466,14.0
219451,12.0
219455,7.0
219810,23.0
219815,33.0
219819,51.0
219820,28.0
219818,25.0
219823,15.0
220829,16.0
220830,17.0
220831,48.0
220832,52.0
220833,36.0
220837,23.0
220838,110.0
220841,17.0
220842,22.0
220845,104.0
220846,63.0
220850,88.0
220851,107.0
220852,134.0
220856,150.0
220857,160.0
220862,80.0
220863,44.0
220847,57.0
220855,14.0
220858,119.0
220859,28.0
220860,14.0
220861,57.0
220865,23.0
220866,40.0
220867,26.0
220870,85.0
220871,76.0
220875,14.0
220876,81.0
220877,51.0
220881,71.0
220882,107.0
220887,57.0
220888,38.0
220872,14.0
220880,11.0
220883,42.0
220884,19.0
220885,11.0
220886,39.0
220890,37.0
220891,40.0
220893,5.0
220873,21.0
220878,27.0
220879,23.0
220889,18.0
220894,4.0
220895,29.0
220896,40.0
220897,36.0
220900,33.0
220901,41.0
220905,94.0
220906,105.0
220912,52.0
220913,33.0
220907,39.0
220908,18.0
220909,14.0
220911,31.0
220915,34.0
220916,37.0
220918,6.0
220902,19.0
220903,10.0
220919,2.0
220920,11.0
220921,186.0
220922,182.0
220926,96.0
220927,192.0
220928,200.0
220932,104.0
220933,276.0
220939,59.0
220940,51.0
220923,60.0
220934,182.0
220935,37.0
220936,25.0
220938,84.0
220942,47.0
220943,99.0
220945,47.0
220924,21.0
220941,23.0
220944,7.0
220947,11.0
220948,93.0
220949,84.0
220951,44.0
220952,60.0
220953,72.0
220957,84.0
220958,91.0
220963,31.0
220956,27.0
220959,68.0
220960,16.0
220961,6.0
220962,39.0
220966,30.0
220967,40.0
220970,123.0
220971,84.0
220975,107.0
220976,133.0
220977,131.0
220979,78.0
220980,176.0
220986,79.0
220972,65.0
220981,212.0
220982,27.0
220983,12.0
220985,59.0
220989,41.0
220990,95.0
220992,35.0
220973,19.0
220988,45.0
220995,31.0
220999,16.0
221000,19.0
221001,33.0
221005,63.0
221006,159.0
221012,57.0
221013,26.0
221004,21.0
221007,38.0
221008,17.0
221009,17.0
221011,37.0
221015,35.0
221016,43.0
221002,17.0
221003,14.0
221014,32.0
221017,30.0
221018,22.0
221020,7.0
221021,19.0
221022,36.0
221026,71.0
221027,49.0
221032,36.0
221033,24.0
221028,25.0
221029,17.0
221036,38.0
221023,16.0
221100,116.0
221101,65.0
221104,51.0
221105,88.0
221106,118.0
221109,80.0
221110,225.0
221115,20.0
221116,15.0
221102,30.0
221111,81.0
221112,29.0
221114,45.0
221118,45.0
221119,66.0
221120,7.0
221117,32.0
221122,53.0
221123,65.0
221126,48.0
221127,50.0
221128,41.0
221132,37.0
221133,211.0
221136,83.0
221137,38.0
221124,13.0
221134,42.0
221135,20.0
221140,40.0
221138,56.0
221141,32.0
221142,38.0
221145,16.0
221146,31.0
221149,85.0
221150,92.0
221155,31.0
221156,23.0
221151,96.0
221152,20.0
221153,11.0
221154,31.0
221158,24.0
221159,20.0
221162,41.0
221163,58.0
221166,22.0
221167,40.0
221168,47.0
221172,99.0
221173,101.0
221179,65.0
221180,42.0
221164,21.0
221171,15.0
221174,84.0
221175,12.0
221176,22.0
221178,48.0
221182,47.0
221183,65.0
221169,14.0
